OpenTime,Open,High,Low,Close,Volume
2019-11-02 11:00:00,9214.91000000,9255.00000000,9214.84000000,9241.14000000,1199.66058300
2019-11-02 12:00:00,9242.10000000,9350.00000000,9201.02000000,9323.54000000,4415.76839100
2019-11-02 13:00:00,9326.22000000,9373.74000000,9291.29000000,9350.24000000,3073.87261800
2019-11-02 14:00:00,9350.25000000,9353.98000000,9308.88000000,9311.71000000,1470.85607900
2019-11-02 15:00:00,9309.42000000,9324.39000000,9273.15000000,9324.36000000,1787.59523000
2019-11-02 16:00:00,9323.01000000,9338.81000000,9294.77000000,9311.11000000,1170.56078000
2019-11-02 17:00:00,9311.07000000,9330.00000000,9281.00000000,9288.39000000,1003.64551600
2019-11-02 18:00:00,9288.38000000,9304.00000000,9264.59000000,9285.00000000,1025.78342000
2019-11-02 19:00:00,9284.39000000,9320.00000000,9269.00000000,9315.92000000,904.87015300
2019-11-02 20:00:00,9315.20000000,9318.73000000,9281.43000000,9303.26000000,662.05926700
2019-11-02 21:00:00,9303.37000000,9303.52000000,9271.02000000,9271.97000000,545.34937900
2019-11-02 22:00:00,9271.97000000,9299.77000000,9270.52000000,9287.55000000,311.70086500
2019-11-02 23:00:00,9287.84000000,9298.24000000,9277.17000000,9289.52000000,526.35602300
2019-11-03 00:00:00,9289.85000000,9340.35000000,9288.11000000,9302.78000000,1027.87908900
2019-11-03 01:00:00,9304.10000000,9318.38000000,9299.09000000,9315.14000000,526.20212300
2019-11-03 02:00:00,9315.22000000,9362.57000000,9311.65000000,9356.40000000,1328.42589700
2019-11-03 03:00:00,9356.47000000,9359.54000000,9314.19000000,9330.32000000,1155.39260100
2019-11-03 04:00:00,9329.75000000,9330.40000000,9241.00000000,9260.24000000,2059.47101500
2019-11-03 05:00:00,9260.25000000,9271.15000000,9225.01000000,9263.05000000,1075.85162700
2019-11-03 06:00:00,9262.90000000,9284.59000000,9251.57000000,9262.32000000,615.64283400
2019-11-03 07:00:00,9258.80000000,9272.00000000,9236.57000000,9239.61000000,711.89378500
2019-11-03 08:00:00,9239.60000000,9241.00000000,9182.00000000,9214.12000000,1870.26812600
2019-11-03 09:00:00,9213.61000000,9237.89000000,9200.00000000,9212.80000000,863.12603300
2019-11-03 10:00:00,9212.80000000,9216.85000000,9109.00000000,9142.35000000,2933.56144900
2019-11-03 11:00:00,9142.23000000,9173.15000000,9120.00000000,9156.52000000,1262.66640200
2019-11-03 12:00:00,9155.26000000,9165.00000000,9101.00000000,9150.08000000,1418.11631800
2019-11-03 13:00:00,9150.08000000,9179.32000000,9132.04000000,9163.76000000,785.53229800
2019-11-03 14:00:00,9163.76000000,9186.63000000,9135.04000000,9145.79000000,1064.97686200
2019-11-03 15:00:00,9146.54000000,9182.04000000,9130.00000000,9177.68000000,893.86909600
2019-11-03 16:00:00,9177.94000000,9180.00000000,9146.01000000,9164.44000000,801.48071600
2019-11-03 17:00:00,9165.79000000,9167.00000000,9112.95000000,9157.51000000,1249.69412600
2019-11-03 18:00:00,9157.72000000,9163.08000000,9130.67000000,9157.82000000,691.93838500
2019-11-03 19:00:00,9158.84000000,9174.06000000,9133.03000000,9135.12000000,492.47893000
2019-11-03 20:00:00,9135.11000000,9159.44000000,9133.56000000,9151.73000000,542.20369900
2019-11-03 21:00:00,9151.72000000,9171.99000000,9066.14000000,9145.31000000,2113.47217900
2019-11-03 22:00:00,9145.31000000,9214.99000000,9142.98000000,9203.44000000,1411.47004200
2019-11-03 23:00:00,9204.98000000,9236.00000000,9183.59000000,9194.71000000,998.76464700
2019-11-04 00:00:00,9196.46000000,9209.82000000,9145.62000000,9165.74000000,874.58156600
2019-11-04 01:00:00,9165.73000000,9168.42000000,9136.00000000,9158.04000000,770.99973500
2019-11-04 02:00:00,9158.04000000,9180.95000000,9144.40000000,9156.81000000,662.13846900
2019-11-04 03:00:00,9157.54000000,9170.00000000,9133.00000000,9152.73000000,637.10706400
2019-11-04 04:00:00,9152.16000000,9154.91000000,9115.84000000,9132.64000000,875.43702300
2019-11-04 05:00:00,9132.64000000,9158.83000000,9125.96000000,9141.04000000,1101.16195500
2019-11-04 06:00:00,9140.00000000,9171.76000000,9133.71000000,9160.22000000,871.69137100
2019-11-04 07:00:00,9160.22000000,9197.34000000,9160.22000000,9179.42000000,1909.50929200
2019-11-04 08:00:00,9179.66000000,9194.59000000,9143.68000000,9155.87000000,1200.92769900
2019-11-04 09:00:00,9155.87000000,9175.00000000,9152.77000000,9173.50000000,957.94853700
2019-11-04 10:00:00,9173.50000000,9220.77000000,9172.31000000,9199.96000000,1972.62019000
2019-11-04 11:00:00,9199.56000000,9273.00000000,9198.86000000,9260.20000000,2858.80922600
2019-11-04 12:00:00,9260.20000000,9279.99000000,9228.00000000,9235.08000000,2352.47059600
2019-11-04 13:00:00,9235.17000000,9259.00000000,9235.08000000,9243.94000000,1080.63017700
2019-11-04 14:00:00,9244.15000000,9324.41000000,9242.73000000,9299.04000000,2752.62432400
2019-11-04 15:00:00,9297.76000000,9315.00000000,9264.76000000,9295.16000000,2352.81446400
2019-11-04 16:00:00,9295.00000000,9325.00000000,9277.00000000,9299.01000000,2601.69392400
2019-11-04 17:00:00,9299.47000000,9321.79000000,9296.71000000,9312.01000000,1367.66234700
2019-11-04 18:00:00,9312.01000000,9313.71000000,9255.00000000,9264.02000000,1571.87674500
2019-11-04 19:00:00,9261.84000000,9281.83000000,9245.17000000,9262.63000000,1058.69374200
2019-11-04 20:00:00,9262.37000000,9513.68000000,9260.00000000,9446.75000000,9139.38003900
2019-11-04 21:00:00,9448.07000000,9465.00000000,9412.00000000,9412.85000000,2188.85300700
2019-11-04 22:00:00,9412.02000000,9424.89000000,9338.00000000,9364.14000000,2655.03676200
2019-11-04 23:00:00,9364.26000000,9418.61000000,9356.44000000,9393.35000000,2079.78802300
2019-11-05 00:00:00,9392.40000000,9399.84000000,9353.45000000,9370.89000000,1793.24123600
2019-11-05 01:00:00,9370.90000000,9449.00000000,9369.14000000,9427.15000000,1899.20599700
2019-11-05 02:00:00,9427.67000000,9454.95000000,9400.06000000,9427.52000000,1866.15155600
2019-11-05 03:00:00,9427.52000000,9427.81000000,9385.57000000,9404.24000000,1687.35023200
2019-11-05 04:00:00,9404.02000000,9404.06000000,9353.76000000,9376.76000000,1074.82324800
2019-11-05 05:00:00,9376.67000000,9398.11000000,9360.13000000,9381.40000000,1244.61867900
2019-11-05 06:00:00,9381.72000000,9382.34000000,9270.00000000,9285.03000000,3212.16952600
2019-11-05 07:00:00,9284.78000000,9285.76000000,9175.76000000,9225.00000000,4707.84372000
2019-11-05 08:00:00,9225.06000000,9256.96000000,9193.76000000,9236.50000000,1737.44251400
2019-11-05 09:00:00,9235.93000000,9331.00000000,9230.00000000,9287.66000000,2869.12766900
2019-11-05 10:00:00,9287.67000000,9306.04000000,9265.00000000,9280.22000000,1559.21308500
2019-11-05 11:00:00,9280.15000000,9301.03000000,9265.65000000,9286.04000000,1405.33422900
2019-11-05 12:00:00,9286.04000000,9328.00000000,9276.18000000,9295.78000000,1665.42318100
2019-11-05 13:00:00,9296.51000000,9309.38000000,9217.00000000,9237.82000000,2229.59183800
2019-11-05 14:00:00,9238.13000000,9379.00000000,9237.46000000,9345.41000000,3092.46762800
2019-11-05 15:00:00,9345.40000000,9389.94000000,9325.52000000,9369.61000000,2178.19590900
2019-11-05 16:00:00,9369.61000000,9386.99000000,9255.37000000,9337.39000000,2231.73623400
2019-11-05 17:00:00,9338.84000000,9376.00000000,9320.00000000,9339.91000000,1485.41762200
2019-11-05 18:00:00,9339.81000000,9358.61000000,9319.33000000,9331.39000000,1129.18000500
2019-11-05 19:00:00,9330.96000000,9408.14000000,9326.71000000,9388.57000000,1181.52509400
2019-11-05 20:00:00,9388.57000000,9415.33000000,9301.00000000,9351.25000000,2101.37210600
2019-11-05 21:00:00,9350.18000000,9391.25000000,9337.01000000,9340.34000000,834.19776200
2019-11-05 22:00:00,9339.74000000,9346.00000000,9275.00000000,9315.49000000,1167.08380900
2019-11-05 23:00:00,9315.45000000,9344.58000000,9288.91000000,9308.66000000,1583.16078600
2019-11-06 00:00:00,9307.73000000,9321.20000000,9270.00000000,9293.68000000,2286.81179400
2019-11-06 01:00:00,9293.73000000,9312.29000000,9266.16000000,9307.45000000,1325.30581200
2019-11-06 02:00:00,9307.57000000,9332.94000000,9298.30000000,9300.76000000,925.42861700
2019-11-06 03:00:00,9301.83000000,9306.96000000,9276.01000000,9305.00000000,898.81076100
2019-11-06 04:00:00,9304.57000000,9335.00000000,9296.96000000,9333.09000000,1442.94574700
2019-11-06 05:00:00,9333.10000000,9350.00000000,9310.01000000,9331.29000000,1339.61992900
2019-11-06 06:00:00,9331.29000000,9390.00000000,9312.39000000,9378.16000000,1869.28927200
2019-11-06 07:00:00,9377.77000000,9440.91000000,9359.35000000,9389.65000000,3399.92169400
2019-11-06 08:00:00,9389.65000000,9406.00000000,9370.00000000,9399.90000000,2090.75927600
2019-11-06 09:00:00,9399.29000000,9402.00000000,9348.00000000,9360.78000000,2250.10155300
2019-11-06 10:00:00,9361.77000000,9374.85000000,9332.00000000,9347.38000000,1714.81579600
2019-11-06 11:00:00,9347.38000000,9389.90000000,9338.11000000,9369.10000000,1553.87121300
2019-11-06 12:00:00,9369.10000000,9391.75000000,9335.00000000,9354.65000000,1566.20171900
2019-11-06 13:00:00,9354.63000000,9361.53000000,9306.00000000,9319.55000000,1785.63674900
2019-11-06 14:00:00,9319.55000000,9351.94000000,9303.00000000,9323.65000000,1882.19348500
2019-11-06 15:00:00,9323.65000000,9351.00000000,9320.06000000,9334.93000000,1335.60546500
2019-11-06 16:00:00,9334.92000000,9334.92000000,9285.00000000,9319.64000000,1593.71755300
2019-11-06 17:00:00,9319.63000000,9322.26000000,9250.01000000,9294.04000000,1698.98861400
2019-11-06 18:00:00,9294.03000000,9311.21000000,9265.50000000,9304.15000000,1249.85354500
2019-11-06 19:00:00,9303.98000000,9340.00000000,9292.23000000,9293.50000000,1115.07998100
2019-11-06 20:00:00,9292.96000000,9307.17000000,9272.52000000,9293.01000000,814.07596600
2019-11-06 21:00:00,9293.01000000,9321.58000000,9293.00000000,9320.13000000,735.64014800
2019-11-06 22:00:00,9320.11000000,9350.97000000,9315.15000000,9337.15000000,1524.14688200
2019-11-06 23:00:00,9338.37000000,9363.58000000,9335.00000000,9339.05000000,937.34880100
2019-11-07 00:00:00,9339.16000000,9367.99000000,9322.68000000,9340.83000000,992.16193800
2019-11-07 01:00:00,9341.24000000,9375.00000000,9301.93000000,9323.16000000,1674.69802600
2019-11-07 02:00:00,9323.11000000,9327.45000000,9275.12000000,9297.06000000,2155.48561200
2019-11-07 03:00:00,9296.80000000,9311.98000000,9276.66000000,9300.09000000,1102.41446700
2019-11-07 04:00:00,9300.09000000,9314.97000000,9283.90000000,9293.99000000,1268.07755700
2019-11-07 05:00:00,9293.51000000,9310.46000000,9259.88000000,9304.45000000,1679.42907400
2019-11-07 06:00:00,9304.62000000,9308.07000000,9279.27000000,9287.10000000,979.30606100
2019-11-07 07:00:00,9287.11000000,9300.00000000,9215.00000000,9258.95000000,2735.08211400
2019-11-07 08:00:00,9258.96000000,9273.12000000,9232.30000000,9255.54000000,2028.48841100
2019-11-07 09:00:00,9256.05000000,9260.37000000,9225.97000000,9226.04000000,1392.06848900
2019-11-07 10:00:00,9226.05000000,9229.84000000,9151.00000000,9208.00000000,4133.58312700
2019-11-07 11:00:00,9207.83000000,9225.39000000,9185.00000000,9197.11000000,1587.17875200
2019-11-07 12:00:00,9197.53000000,9214.22000000,9119.00000000,9180.05000000,2649.53834900
2019-11-07 13:00:00,9180.98000000,9232.20000000,9165.01000000,9202.82000000,2056.96106600
2019-11-07 14:00:00,9202.82000000,9240.00000000,9184.86000000,9223.60000000,1728.32864600
2019-11-07 15:00:00,9223.62000000,9230.17000000,9186.00000000,9191.93000000,1373.65656100
2019-11-07 16:00:00,9192.00000000,9234.34000000,9178.05000000,9209.29000000,1253.81406400
2019-11-07 17:00:00,9209.29000000,9221.17000000,9192.58000000,9199.37000000,742.79748800
2019-11-07 18:00:00,9199.14000000,9215.70000000,9188.07000000,9214.27000000,812.83724900
2019-11-07 19:00:00,9214.01000000,9218.94000000,9196.87000000,9201.23000000,727.90034700
2019-11-07 20:00:00,9201.09000000,9217.99000000,9185.14000000,9196.61000000,686.54506100
2019-11-07 21:00:00,9197.75000000,9225.00000000,9101.00000000,9224.93000000,3111.67622000
2019-11-07 22:00:00,9224.93000000,9265.88000000,9211.51000000,9229.42000000,1458.97388600
2019-11-07 23:00:00,9227.08000000,9237.60000000,9202.00000000,9216.20000000,786.46828800
2019-11-08 00:00:00,9214.00000000,9217.11000000,9176.45000000,9205.48000000,1342.02118100
2019-11-08 01:00:00,9205.71000000,9242.02000000,9204.82000000,9221.33000000,1146.56575200
2019-11-08 02:00:00,9223.01000000,9257.47000000,9215.47000000,9237.68000000,903.92174900
2019-11-08 03:00:00,9237.96000000,9245.83000000,9226.22000000,9239.98000000,755.38286000
2019-11-08 04:00:00,9239.96000000,9261.00000000,9215.99000000,9223.52000000,1387.82576000
2019-11-08 05:00:00,9222.90000000,9238.69000000,9192.20000000,9207.46000000,1265.25404400
2019-11-08 06:00:00,9208.13000000,9214.17000000,9171.00000000,9191.25000000,986.17386000
2019-11-08 07:00:00,9191.00000000,9206.89000000,9110.00000000,9144.40000000,3038.87198500
2019-11-08 08:00:00,9144.42000000,9158.75000000,9061.88000000,9085.63000000,4801.73914400
2019-11-08 09:00:00,9086.07000000,9086.40000000,8955.00000000,9045.44000000,7062.47260500
2019-11-08 10:00:00,9044.96000000,9054.36000000,9009.35000000,9026.13000000,1907.12176700
2019-11-08 11:00:00,9026.62000000,9073.07000000,9020.00000000,9026.27000000,1848.37958600
2019-11-08 12:00:00,9026.27000000,9035.00000000,8983.00000000,9011.76000000,2046.65902900
2019-11-08 13:00:00,9010.83000000,9012.16000000,8760.00000000,8810.59000000,9412.19674300
2019-11-08 14:00:00,8808.83000000,8853.00000000,8696.00000000,8772.08000000,7896.37442600
2019-11-08 15:00:00,8771.96000000,8824.00000000,8728.00000000,8821.14000000,3392.40792600
2019-11-08 16:00:00,8820.76000000,8821.40000000,8715.00000000,8764.21000000,2872.59792200
2019-11-08 17:00:00,8764.21000000,8798.45000000,8757.50000000,8779.21000000,1458.58739500
2019-11-08 18:00:00,8779.39000000,8857.14000000,8774.02000000,8820.42000000,2008.67294800
2019-11-08 19:00:00,8819.11000000,8841.45000000,8795.10000000,8807.26000000,1214.46838600
2019-11-08 20:00:00,8807.25000000,8844.00000000,8802.33000000,8810.28000000,871.80620800
2019-11-08 21:00:00,8810.97000000,8904.50000000,8810.24000000,8874.04000000,1966.36782200
2019-11-08 22:00:00,8874.99000000,8881.17000000,8802.04000000,8802.18000000,1363.13911800
2019-11-08 23:00:00,8802.17000000,8833.63000000,8768.90000000,8773.73000000,1158.28102700
2019-11-09 00:00:00,8773.74000000,8827.44000000,8730.50000000,8813.02000000,1662.02639200
2019-11-09 01:00:00,8813.01000000,8832.51000000,8785.97000000,8807.03000000,1056.13721200
2019-11-09 02:00:00,8807.03000000,8829.00000000,8788.16000000,8820.81000000,1465.71320600
2019-11-09 03:00:00,8820.90000000,8842.49000000,8813.68000000,8836.48000000,1206.98652400
2019-11-09 04:00:00,8836.04000000,8838.26000000,8805.58000000,8826.47000000,875.87658500
2019-11-09 05:00:00,8826.38000000,8837.26000000,8815.71000000,8826.99000000,990.55866400
2019-11-09 06:00:00,8827.20000000,8880.00000000,8827.10000000,8869.88000000,2207.77630400
2019-11-09 07:00:00,8869.88000000,8878.04000000,8812.75000000,8823.73000000,1371.99349500
2019-11-09 08:00:00,8822.91000000,8838.76000000,8807.00000000,8816.02000000,1171.75756400
2019-11-09 09:00:00,8816.03000000,8852.00000000,8816.03000000,8831.18000000,1067.89648900
2019-11-09 10:00:00,8831.88000000,8864.34000000,8830.00000000,8849.34000000,951.61328400
2019-11-09 11:00:00,8849.09000000,8855.45000000,8812.16000000,8817.70000000,1136.84662200
2019-11-09 12:00:00,8818.27000000,8856.00000000,8816.00000000,8843.55000000,1099.94706300
2019-11-09 13:00:00,8845.22000000,8874.90000000,8833.20000000,8859.32000000,1240.92850600
2019-11-09 14:00:00,8859.21000000,8870.00000000,8775.00000000,8820.66000000,1872.23966300
2019-11-09 15:00:00,8820.65000000,8834.15000000,8774.00000000,8800.75000000,1862.66549700
2019-11-09 16:00:00,8800.75000000,8827.09000000,8724.88000000,8753.87000000,2627.41481200
2019-11-09 17:00:00,8752.30000000,8790.31000000,8742.64000000,8774.98000000,1167.18229500
2019-11-09 18:00:00,8774.53000000,8787.79000000,8760.42000000,8766.71000000,745.39941100
2019-11-09 19:00:00,8766.71000000,8780.17000000,8756.00000000,8757.70000000,648.93800100
2019-11-09 20:00:00,8757.70000000,8789.99000000,8756.61000000,8782.14000000,724.04913300
2019-11-09 21:00:00,8782.14000000,8810.78000000,8782.12000000,8810.00000000,586.14104500
2019-11-09 22:00:00,8810.00000000,8819.43000000,8773.01000000,8796.05000000,984.30960500
2019-11-09 23:00:00,8796.05000000,8831.00000000,8790.12000000,8809.41000000,745.08403300
2019-11-10 00:00:00,8809.18000000,8810.43000000,8770.58000000,8774.52000000,574.38571500
2019-11-10 01:00:00,8773.73000000,8793.45000000,8766.38000000,8780.19000000,758.18650200
2019-11-10 02:00:00,8780.80000000,8791.36000000,8760.00000000,8771.64000000,594.86371600
2019-11-10 03:00:00,8771.75000000,8776.48000000,8750.00000000,8773.33000000,631.22475600
2019-11-10 04:00:00,8773.33000000,8803.26000000,8772.46000000,8783.34000000,931.56703400
2019-11-10 05:00:00,8783.37000000,8864.00000000,8783.33000000,8857.35000000,1956.97637200
2019-11-10 06:00:00,8857.35000000,8890.00000000,8830.00000000,8843.67000000,1611.93948300
2019-11-10 07:00:00,8843.65000000,8855.43000000,8832.58000000,8848.11000000,872.21571300
2019-11-10 08:00:00,8847.65000000,8888.00000000,8817.15000000,8822.78000000,1417.31992800
2019-11-10 09:00:00,8824.25000000,8848.35000000,8811.00000000,8822.95000000,754.92736700
2019-11-10 10:00:00,8822.95000000,8855.01000000,8817.48000000,8847.19000000,860.86618300
2019-11-10 11:00:00,8847.31000000,8861.63000000,8824.05000000,8829.51000000,1210.55786100
2019-11-10 12:00:00,8829.75000000,8859.39000000,8829.52000000,8841.21000000,812.71814300
2019-11-10 13:00:00,8841.96000000,8848.35000000,8790.56000000,8812.20000000,1371.73795900
2019-11-10 14:00:00,8811.37000000,8833.66000000,8783.50000000,8830.63000000,1182.83342300
2019-11-10 15:00:00,8830.70000000,8833.63000000,8793.50000000,8800.64000000,1222.54957100
2019-11-10 16:00:00,8800.00000000,9147.19000000,8787.37000000,9020.63000000,8309.67002900
2019-11-10 17:00:00,9020.67000000,9066.99000000,9013.09000000,9037.00000000,2415.41364700
2019-11-10 18:00:00,9037.00000000,9058.78000000,9023.01000000,9037.98000000,1269.57516700
2019-11-10 19:00:00,9037.81000000,9060.00000000,9031.00000000,9048.29000000,1098.32329900
2019-11-10 20:00:00,9048.29000000,9065.99000000,9030.00000000,9033.00000000,1085.19992400
2019-11-10 21:00:00,9033.00000000,9050.00000000,9023.00000000,9041.86000000,953.04180500
2019-11-10 22:00:00,9041.86000000,9099.00000000,9039.11000000,9082.34000000,1094.89132000
2019-11-10 23:00:00,9082.34000000,9099.92000000,9027.76000000,9039.47000000,1431.04488000
2019-11-11 00:00:00,9040.16000000,9057.34000000,9027.00000000,9042.97000000,1166.44255000
2019-11-11 01:00:00,9042.96000000,9065.00000000,9035.01000000,9062.73000000,878.46855600
2019-11-11 02:00:00,9063.67000000,9072.32000000,9040.55000000,9054.03000000,866.01005300
2019-11-11 03:00:00,9054.03000000,9054.07000000,9003.88000000,9019.57000000,1306.84433800
2019-11-11 04:00:00,9019.78000000,9035.64000000,8926.70000000,8939.90000000,3101.90972900
2019-11-11 05:00:00,8939.45000000,8956.39000000,8850.00000000,8900.08000000,2910.87582100
2019-11-11 06:00:00,8900.07000000,8900.52000000,8744.33000000,8789.61000000,4644.61105200
2019-11-11 07:00:00,8789.61000000,8825.89000000,8759.77000000,8814.44000000,2204.04832300
2019-11-11 08:00:00,8812.80000000,8813.62000000,8761.00000000,8764.63000000,1579.90075200
2019-11-11 09:00:00,8765.48000000,8766.94000000,8618.68000000,8659.65000000,6398.25454400
2019-11-11 10:00:00,8659.47000000,8728.38000000,8632.26000000,8714.41000000,3313.96170600
2019-11-11 11:00:00,8714.43000000,8744.95000000,8680.28000000,8726.74000000,2397.75050500
2019-11-11 12:00:00,8726.17000000,8730.00000000,8690.00000000,8715.82000000,1539.46417400
2019-11-11 13:00:00,8715.83000000,8730.27000000,8692.00000000,8723.70000000,1177.96547700
2019-11-11 14:00:00,8723.10000000,8754.23000000,8707.07000000,8749.65000000,1641.00729400
2019-11-11 15:00:00,8748.18000000,8749.81000000,8693.88000000,8723.59000000,1758.18471900
2019-11-11 16:00:00,8723.59000000,8746.42000000,8697.95000000,8734.42000000,1354.88802800
2019-11-11 17:00:00,8734.37000000,8745.00000000,8717.97000000,8737.00000000,769.90172800
2019-11-11 18:00:00,8736.05000000,8800.00000000,8726.31000000,8769.64000000,1413.41605400
2019-11-11 19:00:00,8769.64000000,8776.17000000,8733.87000000,8763.76000000,1245.25844800
2019-11-11 20:00:00,8763.30000000,8765.30000000,8723.00000000,8726.84000000,765.09768400
2019-11-11 21:00:00,8724.36000000,8753.88000000,8723.00000000,8739.64000000,591.52468000
2019-11-11 22:00:00,8739.62000000,8743.75000000,8699.00000000,8723.88000000,673.14172900
2019-11-11 23:00:00,8723.86000000,8742.89000000,8700.17000000,8733.27000000,1189.12560100
2019-11-12 00:00:00,8733.36000000,8761.82000000,8713.93000000,8741.68000000,1060.77646500
2019-11-12 01:00:00,8741.69000000,8756.56000000,8722.13000000,8738.06000000,817.81837900
2019-11-12 02:00:00,8738.72000000,8778.26000000,8738.09000000,8747.21000000,1101.29182600
2019-11-12 03:00:00,8747.85000000,8767.00000000,8705.00000000,8740.65000000,1473.28984100
2019-11-12 04:00:00,8740.65000000,8759.49000000,8723.88000000,8744.88000000,868.43463000
2019-11-12 05:00:00,8745.96000000,8796.00000000,8736.32000000,8753.58000000,1851.27988700
2019-11-12 06:00:00,8753.20000000,8773.88000000,8744.00000000,8766.54000000,1106.32481700
2019-11-12 07:00:00,8766.54000000,8786.00000000,8760.78000000,8772.37000000,1373.75816500
2019-11-12 08:00:00,8772.29000000,8775.31000000,8747.28000000,8749.93000000,1183.60897900
2019-11-12 09:00:00,8750.01000000,8770.53000000,8712.35000000,8760.46000000,1714.82162800
2019-11-12 10:00:00,8759.01000000,8771.77000000,8743.27000000,8750.00000000,1058.19134400
2019-11-12 11:00:00,8750.00000000,8759.33000000,8729.59000000,8748.77000000,1162.00336000
2019-11-12 12:00:00,8748.77000000,8888.00000000,8660.00000000,8721.20000000,5444.27843300
2019-11-12 13:00:00,8723.14000000,8726.98000000,8642.71000000,8672.90000000,2686.13482100
2019-11-12 14:00:00,8671.05000000,8707.89000000,8645.61000000,8681.57000000,2077.06874700
2019-11-12 15:00:00,8681.57000000,8733.00000000,8567.60000000,8705.27000000,5088.26935400
2019-11-12 16:00:00,8703.61000000,8730.00000000,8683.39000000,8716.87000000,1795.39923500
2019-11-12 17:00:00,8716.87000000,8765.04000000,8708.10000000,8742.77000000,1622.84670200
2019-11-12 18:00:00,8741.21000000,8760.36000000,8731.48000000,8750.15000000,1048.04245400
2019-11-12 19:00:00,8750.96000000,8789.60000000,8746.40000000,8774.51000000,1203.36548400
2019-11-12 20:00:00,8774.13000000,8824.24000000,8755.00000000,8794.21000000,1670.41371200
2019-11-12 21:00:00,8793.10000000,8799.50000000,8768.72000000,8784.63000000,1003.51056500
